id,article,who,education,lockdown,politics,bussiness,travel,vaccine,covidstats,entertainment
00434db6be41a019,"BJP on Wednesday said the COVID-19 situation in Kerala was alarming and alleged that the state was doing little to mitigate the health crisis. BJP spokesperson Tom Vadakkan said the state government is busy covering it up. ""Especially the newsreader turned Health Minister is busy reading the wrong script and spreading disinformation that everything is hunky-dory in Kerala,"" he added.",0,0,0,1,0,0,0,0,0
0043b6e76433c3b6,"Over 100 transgender persons were vaccinated against COVID-19 at Mumbai's first dedicated vaccination centre for the LGBT community, which was opened by the BMC on Tuesday. The centre was opened at St Joseph School at Vikhroli West. Those without an identity card can also reach this centre and get vaccinated, BMC officials said.",0,0,0,0,0,0,1,1,0
0043c91b8619691c,"Goldman Sachs Group has made it mandatory for its employees to be fully vaccinated against COVID-19 for entering its offices in the US, a company spokeswoman said. People who are not fully vaccinated by September 7 will be expected to work from home, she added. Fully vaccinated employees will receive weekly COVID-19 tests starting from September 7.",0,0,0,0,1,0,1,0,0
0043d859042ff14c,"Ahead of the release of a US intelligence community report on COVID-19, China criticised the US ""politicisation"" of efforts to trace the origin of the virus. ""Scapegoating China cannot whitewash the US,"" China said. China, which has denied a theory that coronavirus escaped from a lab in Wuhan, has suggested that COVID-19 slipped out of a lab in US' Maryland.",0,0,0,1,0,0,0,0,0
00441d96a027ea2d,The Haryana government has decided to reopen government and private schools for Classes 4 and 5 in the state from September 1. State Education Minister Kanwar Pal said that the offline classes will be organised for these students while strictly following the COVID-19 SOPs. The students will be allowed to attend the school only with prior permission from their parents.,0,1,0,0,0,0,0,0,0
004515df90b06ef9,"Around 4,700 COVID-19 cases in the UK are being linked to the Boardmasters music and surfing festival that was held in England's Cornwall between August 11 and 15. However, local officials say they have ""no regrets"" letting the festival proceed due to the mental health benefits it brought. They added that the cases won't translate into a serious life-threatening illness.",0,0,0,0,0,0,0,1,0
004540f1a3bba137,"The Greater Chennai Corporation (GCC) has announced a COVID-19 vaccination drive on August 26 with 400 camps across the city limits. According to GCC officials, per day vaccination numbers had dropped from 36,000 to around 30,000 over the last seven days. ""We want to increase our scale of vaccination by introducing more camps,"" a GCC official added.",0,0,0,0,0,0,1,1,0
00463993d4325375,"Kerala on Wednesday recorded a single-day rise of 31,445 COVID-19 cases, taking the total infection count to 38,83,429. The last time the state crossed the 30,000-mark was on May 20 when it logged 30,491 cases. It further reported 215 COVID-19 deaths in the last 24 hours. Kerala now has over 1.7 lakh active coronavirus cases. ",0,0,0,0,0,0,0,1,0
004651d6884295bf,A 53-year-old Indian-origin woman in South Africa was killed for allegedly providing critical information about an over $20 million PPE fraud during COVID-19 lockdown in the country last year. Babita Deokaran died of her injuries after being shot multiple times through her car's door. She was working as a senior official at the Gauteng provincial Department of Health.,0,0,1,0,1,0,0,0,0
0046db897eaa12e7,"Greece has said that it would end free coronavirus testing for unvaccinated people to boost inoculation rates in the country. The new measure will come into effect on September 13. ""Free testing for vaccinated people would continue,"" Health Minister Vassilis Kikilias said. According to the Johns Hopkins University tracker, nearly 53% of Greece's population is fully vaccinated against coronavirus.",0,0,0,0,0,0,1,1,0
0046f41333aebfe7,"Delhi's Health Minister Satyendar Jain has said that the Delhi government is making full preparations to tackle the third wave of COVID-19 if it arises. ""We are arranging 37,000 beds, preparing 12,000 oxygen beds...Separate preparations are also being made for children,"" Jain said. Notably, with 17 cases, Delhi on Monday recorded its lowest number of fresh COVID-19 infections this year.",0,0,0,0,0,0,0,1,0
0047582c40509d2d,"Delhi reported zero COVID-19 fatality and 39 new cases of infection on Tuesday, while the positivity rate stood at 0.06%, according to data shared by the health department. The total number of COVID-19 recoveries in Delhi has risen to 14,11,995 after 114 recoveries were reported in the last 24 hours. Moreover, 1,43,264 beneficiaries were vaccinated in the last 24 hours.",0,0,0,0,0,0,1,1,0
004793abaf67dd8e,"Zydus Cadila has said that it expects monthly sales of ?200-250 crore from its COVID-19 vaccine ZyCoV-D from the October quarter. This can be scaled up to ?500 crore per month, it added. Zydus, which aims to produce one crore vaccine doses per month from October, said it's still in discussions with the government on the pricing and volumes.",0,0,0,0,1,0,1,1,0
004902b29a55acae,"Congress leader Sachin Pilot on Tuesday said the BJP's Jan Ashirwad Yatra across the country was being undertaken to misguide people. ""What blessings are they seeking when the prices of petrol and diesel have crossed ?100 and gas cylinder ?850?"" Pilot asked. He also criticised the Centre over ""poor"" COVID-19 management.",0,0,0,1,0,0,0,0,0
00491682330fdd1d,"Papua New Guinea has banned flights from India after accusing Indian diplomats of ""deliberate deception"" by letting unauthorised travellers, some of whom were COVID-19 positive, enter the country. ""As a consequence of deliberate...disrespect against people and Government of Papua New Guinea, there's now indefinite ban on...repatriation flights from India,"" said Police Commissioner David Manning.",0,0,0,0,0,1,0,0,0
00499c7740639d54,"Pune's Principal District Judge SA Deshmukh has announced that an employment fair will be organised in the district to help unskilled labourers who lost their jobs during the COVID-19 pandemic. The registration forms will be available at the District Legal Services Authority office till September 9. It's being done as per the Bombay High Court directions, the judge said.",0,0,0,0,1,0,0,0,0
0049aa24a742d72d,New Zealand batsman Finn Allen has tested positive for coronavirus after arriving in Bangladesh for their five-match T20I series. Allen tested positive despite being fully vaccinated and having cleared his pre-departure tests in England where he played for Birmingham Phoenix in The Hundred. The rest of the New Zealand squad is set to undergo a three-day isolation period.,0,0,0,0,0,0,1,0,0
0049b89b2b87ab4f,"Pakistan has announced that it'll require all teachers, professors, school staff and students above 17 years of age to get vaccinated against coronavirus. Unvaccinated people will be barred from entering educational institutions starting from October 15. The government also said it would require citizens to show COVID-19 vaccination proof to purchase train and bus tickets from mid-October.",0,1,0,0,0,1,1,0,0
004a5c6fc6ad7ee1,"PM Narendra Modi on Tuesday tweeted that he had a ""detailed and useful exchange of views"" on the recent developments in Afghanistan with his friend and Russian President Vladimir Putin. The conversation happened days after the Taliban's takeover of the Afghan capital Kabul. ""We also discussed issues on the bilateral agenda, including India-Russia cooperation against COVID-19,"" PM Modi wrote. ",0,0,0,1,0,0,0,0,0
004c7175222a0874,"Pune-based startup, Genrich Membranes, provided 10 oxygen enrichment units to Pune Municipal Corporation-run Naidu Hospital which will be used towards treating COVID-19 patients. Using a grant supported by the Cipla Foundation, the startup has delivered 10 units each of 10 litre/minute capacity to the hospital. It will provide an additional 10 units of 25 litre/minute capacity soon.",0,0,0,0,1,0,0,0,0
004d08f9a5ac222c,"Genomic surveillance by the Brihanmumbai Municipal Corporation identified 128 cases of COVID-19 caused by the Delta variant in Mumbai. The figures emerged from the tests conducted on the first batch of 188 samples at BMC's Kasturba Hospital. Of the 188 samples, 128 are Delta variants, two are Alpha variants and 24 are Kappa variants, the remaining 34 are non-significant/local variants.",0,0,0,0,0,0,0,1,0
004f5138a0806616,"Pakistan has announced that it'll require all teachers, professors, school staff and students above 17 years of age to get vaccinated against coronavirus. Unvaccinated people will be barred from entering educational institutions starting from October 15. The government also said it would require citizens to show COVID-19 vaccination proof to purchase train and bus tickets from mid-October.",0,1,0,0,0,1,1,0,0
004f9b912485577f,"New Zealand on Tuesday reported 41 new COVID-19 cases, its highest one-day jump in cases since April 2020. However, the authorities said the numbers were not rising exponentially. New Zealand's virus-free run since February ended last week following an outbreak of Delta COVID-19 variant in the country's largest city Auckland. New Zealand on Monday extended nationwide lockdown until August 27. ",0,0,0,0,0,0,0,1,0
00500c89c524d462,"Madhya Pradesh CM Shivraj Singh Chouhan on Monday met Union Health Minister Mansukh Mandaviya in Delhi and urged for 11 lakh additional COVID-19 vaccine doses for the mega vaccination drive in the state on August 25-26. ""Under the campaign, a target has been set to vaccinate a total of 35 lakh citizens in two days,"" a state government release read.",0,0,0,0,0,0,1,1,0
00501b570d5f088e,"Greece has said that it would end free coronavirus testing for unvaccinated people to boost inoculation rates in the country. The new measure will come into effect on September 13. ""Free testing for vaccinated people would continue,"" Health Minister Vassilis Kikilias said. According to the Johns Hopkins University tracker, nearly 53% of Greece's population is fully vaccinated against coronavirus.",0,0,0,0,0,0,1,1,0
0052080181d4bb59,"Health Minister Mansukh Mandaviya on Tuesday said that COVID-19 vaccine slots can now be booked on the phone ""within minutes"" through WhatsApp. This can be done by sending the WhatsApp message 'Book Slot' to MyGovIndia Corona Helpdesk's number +91-9013151515 and verifying the OTP received, he wrote on Twitter. Mandaviya referred to it as a ""new era of citizen convenience"".",0,0,0,0,0,0,1,0,0
00525672cc446424,"Vice President M Venkaiah Naidu launched 'Vaccinate India Programme' at Raj Bhavan in Bengaluru on Tuesday. The programme has been organised by GiveIndia and Sustainable Development Coordination Centre in association with the Planning Department of the Karnataka government. Naidu appealed to people to follow COVID-19 norms, urged them to not consume junk food and consume traditional Indian food.",0,0,0,0,0,0,1,0,0
0052e5508d893965,"Brihanmumbai Municipal Corporation (BMC) has spent ?182 crore on COVID-19 related arrangements at Seven Hills Hospital at Marol in the last year. Notably, the hospital has treated more than 25,000 COVID-19 patients so far, officials said. BMC had started its first COVID-19 quarantine centre at Seven Hills Hospital after the outbreak of the coronavirus pandemic in 2020.",0,0,0,0,1,0,0,0,0
00531c5e44a0f7b1,"Kerala on Tuesday reported 24,296 COVID-19 cases and 173 deaths, pushing the total infection count to 38,51,984 and fatalities to 19,757 till date. The Test Positivity Rate (TPR) jumped to 18.04% from 15.63% on Monday. As many as 19,349 people have been cured of the infection since Monday, taking the total recoveries to 36,72,357.",0,0,0,0,0,0,0,1,0
0054acabba861c90,"Delhi's stock of COVID-19 vaccines will only last a day, the vaccination bulletin of the Delhi government revealed on Tuesday. Delhi had administered 1,43,264 vaccine doses on Tuesday, of which 1,00,159 were first doses while 43,105 were second doses. Till now, 1,24,60,536 doses have been administered in Delhi. Currently, 915 centres in Delhi are administering COVID-19 vaccine doses. ",0,0,0,0,0,0,1,1,0
0055d8bd8cc6bdcf,"Coal India arm Northern Coalfields (NCL) said that it has become the first PSU in the country to vaccinate its employees and their family members against COVID-19. ""During...COVID-19, coal warriors...ensured uninterrupted coal supply to the nation...We left no stone unturned to get them vaccinated,"" NCL CMD Prabhat Kumar Sinha said. NCL has a strength of around 50,000 people.",0,0,0,0,1,0,1,1,0
005632783e0a710e,"With an aim to make Hyderabad fully vaccinated in a fortnight, a special mop-up vaccination drive against COVID-19 started in Hyderabad on Monday, to vaccinate those who have been left out of the process so far. The mobilisation team comprising two persons will go door-to-door and identify unvaccinated people in advance, as per the plan. ",0,0,0,0,0,0,1,0,0
0056a1878a9ac061,"Dr NK Arora, head of the government's vaccine advisory group, has said that children above the age of 12 with comorbidities will be prioritised for COVID-19 vaccination. This comes after the Drugs Controller General of India granted emergency approval to ZyCoV-D, making it the first vaccine in India that can be administered to adults as well as children above 12.",0,0,0,0,0,0,1,0,0
0057b1b22bb07ff4,"The Health Ministry said on Tuesday that those who are being evacuated from Afghanistan will have to undergo a 14-day mandatory quarantine at ITBP's facility in Delhi's Chhawla area amid COVID-19. As per Union Minister Hardeep Singh Puri, 626 people have been evacuated till now. Meanwhile, two people who returned from Afghanistan tested positive for COVID-19 at Delhi's LNJP Hospital. 
",0,0,0,0,0,1,0,1,0
0057d0636238fbdc,New Zealand batsman Finn Allen has tested positive for coronavirus after arriving in Bangladesh for their five-match T20I series. Allen tested positive despite being fully vaccinated and having cleared his pre-departure tests in England where he played for Birmingham Phoenix in The Hundred. The rest of the New Zealand squad is set to undergo a three-day isolation period.,0,0,0,0,0,0,0,0,1
00581f9073b44b38,"Pakistan has announced that it'll require all teachers, professors, school staff and students above 17 years of age to get vaccinated against coronavirus. Unvaccinated people will be barred from entering educational institutions starting from October 15. The government also said it would require citizens to show COVID-19 vaccination proof to purchase train and bus tickets from mid-October.",0,1,0,0,0,1,1,0,0
00584a461ec2bb9c,"Zydus Cadila has said that it expects monthly sales of ?200-250 crore from its COVID-19 vaccine ZyCoV-D from the October quarter. This can be scaled up to ?500 crore per month, it added. Zydus, which aims to produce one crore vaccine doses per month from October, said it's still in discussions with the government on the pricing and volumes.",0,0,0,0,1,0,1,0,0
005875658c15a8dc,"The Kerala High Court on Tuesday asked the Centre whether the 84-day gap between two Covishield doses was based on the efficacy of the vaccine or its availability in the country. Justice PB Suresh Kumar said if efficacy was the reason, he was ""worried"" as he received the second dose within four-six weeks of the first dose. ",0,0,0,0,0,0,1,0,0
00587ac3969af38c,"Madhya Pradesh CM Shivraj Singh Chouhan on Monday met Union Health Minister Mansukh Mandaviya in Delhi and urged for 11 lakh additional COVID-19 vaccine doses for the mega vaccination drive in the state on August 25-26. ""Under the campaign, a target has been set to vaccinate a total of 35 lakh citizens in two days,"" a state government release read.",0,0,0,0,0,0,1,1,0
005952536ffa515d,"Telangana's per capita income has almost doubled in six years, state Finance Minister Harish Rao on Monday said. ""During...COVID-19, while India experienced negative growth of GDP...Telangana was still positive with 2.4%,"" he added. ""Telangana tops the country in the state-owned tax revenues as it had increased state-owned tax revenues by 90% in the last six years,"" Rao stated.",0,0,0,0,1,0,0,0,0
0059770b56a0a96b,"Dr NK Arora, head of the government's vaccine advisory group, has said that children above the age of 12 with comorbidities will be prioritised for COVID-19 vaccination. This comes after the Drugs Controller General of India granted emergency approval to ZyCoV-D, making it the first vaccine in India that can be administered to adults as well as children above 12.",0,0,0,0,0,0,1,0,0
005a70436655b05c,"Health Minister Mansukh Mandaviya on Tuesday said that COVID-19 vaccine slots can now be booked on the phone ""within minutes"" through WhatsApp. This can be done by sending the WhatsApp message 'Book Slot' to MyGovIndia Corona Helpdesk's number +91-9013151515 and verifying the OTP received, he wrote on Twitter. Mandaviya referred to it as a ""new era of citizen convenience"".",0,0,0,0,0,0,1,0,0
005ad5a11d230fe1,"Chief Scientist of the World Health Organisation Dr Soumya Swaminathan has said that India may have entered ""some sort of stage of endemicity"" of COVID-19. ""Because of size of India and heterogeneity of population and immunity status...it's very feasible that the situation may continue like this with ups and downs in different parts of the country,"" she added. ",1,0,0,0,0,0,0,0,0
005bb8c85ea8239c,"Brihanmumbai Municipal Corporation (BMC) has spent ?182 crore on COVID-19 related arrangements at Seven Hills Hospital at Marol in the last year. Notably, the hospital has treated more than 25,000 COVID-19 patients so far, officials said. BMC had started its first COVID-19 quarantine centre at Seven Hills Hospital after the outbreak of the coronavirus pandemic in 2020.",0,0,0,0,1,0,0,0,0
005bd529d8419f82,"The BMC will open its first dedicated COVID-19 vaccination centre for the transgender community at St Joseph's High School in Mumbai's Vikhroli West on Tuesday. ""Our Additional Commissioner Suresh Kakani had asked us to start a centre for transgender people...We've tied up with an NGO in Vikhroli, who will bring them and drop them [home] in vehicles,"" an official said.",0,0,0,0,0,0,1,0,0
005c9fb982881668,"India has reported 25,467 COVID-19 cases and 354 deaths in the last 24 hours. The country's active caseload stands at 3,19,551, which is the lowest in 156 days. Active cases in India account for less than 1% of total cases, currently at 0.98%, which is the lowest since March 2020. Total cases reached 3,24,74,773 and death toll surged to 4,35,110.",0,0,0,0,0,0,0,1,0
005cb5a153394bf7,"Delhi's stock of COVID-19 vaccines will only last a day, the vaccination bulletin of the Delhi government revealed on Tuesday. Delhi had administered 1,43,264 vaccine doses on Tuesday, of which 1,00,159 were first doses while 43,105 were second doses. Till now, 1,24,60,536 doses have been administered in Delhi. Currently, 915 centres in Delhi are administering COVID-19 vaccine doses. ",0,0,0,0,0,0,1,1,0
005cbdff132bc6d6,"All government and private educational institutions including Anganwadi centres in Telangana will be allowed to reopen from September 1, the state government said. CM K Chandrashekar Rao has ordered ministers and officials of Municipal and Panchayat Raj departments to clean and sanitise all educational institutions and hostels by August 30, which were shut due to COVID-19.",0,1,0,1,0,0,0,0,0
005d15b15b4c5f63,"The clinical trial participants of Covishield and Covaxin COVID-19 vaccines will now be issued vaccination certificates via CoWIN, Health Minister Mansukh Mandaviya said. ""The nation thanks them (the participants) for their incredible commitment and contribution to COVID-19 vaccine research and treatment,"" he said. Certificates can be downloaded via Aarogya Setu, Digilocker and UMANG app too.",0,0,0,0,0,0,1,0,0
005d4e5881163749,"Taiwan's President Tsai Ing-wen received her first dose of the island's domestically developed coronavirus vaccine on Monday, as the country began the rollout to the public. ""It doesn't hurt, I'm in good spirits, and I'm going to continue working for the day,"" she said. The vaccine developed by Medigen Vaccine Biologics Corp was given emergency approval by regulators in July.",0,0,0,0,1,0,1,0,0
005dc750df10832c,"India has reported 25,072 new COVID-19 cases in the last 24 hours, which is lowest rise in the daily cases in 160 days. The country reported 389 deaths in the last 24 hours. India's active caseload stands at 3,33,924, which is the lowest in 155 days. The country's total COVID-19 cases reached 3,24,49,306 and the death toll surged to 4,34,756.",0,0,0,0,0,0,0,1,0
005e7386ac2cbb4f,"Delhi recorded zero COVID-19 deaths for the fourth consecutive day on Monday, according to the latest bulletin issued by the health department. The national capital saw 17 new coronavirus cases during this period, pushing the tally of COVID-19 cases to over 14.37 lakh, while the death toll mounted to 25,079. The positivity rate in the city on Monday was 0.04%.",0,0,0,0,0,0,0,1,0
005f2ece64799178,"Over one crore COVID-19 vaccines have been administered in the Pune circle to date, which includes the districts of Pune, Satara and Solapur. Pune has inoculated 72,61,612 people, Solapur 11,90,324 and Satara 15,97,624, the district health authorities said. One million doses were administered in a single day on Saturday across the state, authorities said.",0,0,0,0,0,0,1,1,0
005f47397e07e12f,"Mumbai Mayor Kishori Pednekar has said that BJP's 'Jan Ashirwad Yatra' is nothing but a ""yatra of deceit"". ""People are witnessing what they are doing. They will give their 'ashirwad' (blessings) in due time,"" she added. ""If they really want to work, they should provide COVID-19 vaccines for the people,"" the Mayor further said.",0,0,0,1,0,0,0,0,0
005fcbdbea0017f7,"Former US President Donald Trump was booed by some of his supporters at a rally after he suggested that they get vaccinated against COVID-19. ""I believe totally in your freedoms, I do, you've got to do what you've got to do. But I recommend (that you) take the vaccines. I did it, it's good,"" said Trump.",0,0,0,0,0,0,1,0,0
0060bb88a6a19887,Cadila Healthcare's shares rose by nearly 4% to reach ?555.25 on the NSE as of 2:40 pm after it received Emergency Use Authorization (EUA) from DCGI for its COVID-19 vaccine ZyCoV-D. It's the world's first and India's indigenously-developed DNA-based COVID-19 vaccine for children aged 12 and above. It's the sixth COVID-19 vaccine to be approved in India.,0,0,0,0,1,0,1,0,0
0060ffb1174942c8,"Taiwan's President Tsai Ing-wen received her first dose of the island's domestically developed coronavirus vaccine on Monday, as the country began the rollout to the public. ""It doesn't hurt, I'm in good spirits, and I'm going to continue working for the day,"" she said. The vaccine developed by Medigen Vaccine Biologics Corp was given emergency approval by regulators in July.",0,0,0,0,1,0,1,0,0
0061e98945132728,"The US Food and Drug Administration (FDA) on Monday granted full approval to the Pfizer-BioNTech COVID-19 vaccine, making it the first to secure such validation from the American drug regulator. This ""may now instil additional confidence to get vaccinated"", FDA's acting Commissioner Janet Woodcock said. The vaccine was approved for emergency use for people aged 12 and older in May.",0,0,0,0,0,0,1,0,0
00628908eb19d174,"The clinical trial participants of Covishield and Covaxin COVID-19 vaccines will now be issued vaccination certificates via CoWIN, Health Minister Mansukh Mandaviya said. ""The nation thanks them (the participants) for their incredible commitment and contribution to COVID-19 vaccine research and treatment,"" he said. Certificates can be downloaded via Aarogya Setu, Digilocker and UMANG app too.",0,0,0,0,0,0,1,0,0
0062f4a9f84afcd6,"WHO chief Tedros Adhanom Ghebreyesus on Monday called for a two-month pause on administering booster shots of COVID-19 vaccines as a means of reducing global vaccine inequality. Of the 4.8 billion vaccine doses delivered to date globally, 75% have gone to only 10 countries, Tedros added. Several countries are already offering or planning to offer their populations COVID-19 booster shots.",1,0,0,0,0,0,1,1,0
006370c073d76402,"Over one crore COVID-19 vaccines have been administered in the Pune circle to date, which includes the districts of Pune, Satara and Solapur. Pune has inoculated 72,61,612 people, Solapur 11,90,324 and Satara 15,97,624, the district health authorities said. One million doses were administered in a single day on Saturday across the state, authorities said.",0,0,0,0,0,0,1,1,0
006394f6e66d362d,"New Zealand PM Jacinda Ardern on Monday announced that the coronavirus lockdown in the country has been extended by three days till August 27 as the number of active cases in the outbreak reached 107. She added that the current outbreak of Delta variant hasn't peaked yet. Restrictions in Auckland, the outbreak's epicentre, will be in force till August 31.",0,0,1,0,0,0,0,1,0
0064b3e9f65f78e7,"As many as 10,206 vaccinated people have been re-infected with COVID-19 in the Pune district. Of the total breakthrough infections, 7,124 cases were reported among the citizens who had received one dose of the vaccine, while 3,082 infections were detected among those who are fully vaccinated, as per the data available with the administration.",0,0,0,0,0,0,1,1,0
0064b4200305c664,"Uttarakhand government on Monday extended the ongoing COVID-19 induced curfew in the state till August 31. As per the order, the curfew that was to end on August 24, will remain in force till 6 am on August 31. A maximum of 50 people are allowed to attend a marriage function with a COVID-19 negative test report.",0,0,1,0,0,0,0,0,0
0065324079670f4d,"Taiwan's President Tsai Ing-wen received her first dose of the island's domestically developed coronavirus vaccine on Monday, as the country began the rollout to the public. ""It doesn't hurt, I'm in good spirits, and I'm going to continue working for the day,"" she said. The vaccine developed by Medigen Vaccine Biologics Corp was given emergency approval by regulators in July.",0,0,0,0,1,0,1,0,0
0065ab247b1c5b8f,"The US Food and Drug Administration (FDA) on Monday granted full approval to the Pfizer-BioNTech COVID-19 vaccine, making it the first to secure such validation from the American drug regulator. This ""may now instil additional confidence to get vaccinated"", FDA's acting Commissioner Janet Woodcock said. The vaccine was approved for emergency use for people aged 12 and older in May.",0,0,0,0,0,0,1,0,0
0065dcaa766efd7e,Cadila Healthcare's shares rose by nearly 4% to reach ?555.25 on the NSE as of 2:40 pm after it received Emergency Use Authorization (EUA) from DCGI for its COVID-19 vaccine ZyCoV-D. It's the world's first and India's indigenously-developed DNA-based COVID-19 vaccine for children aged 12 and above. It's the sixth COVID-19 vaccine to be approved in India.,0,0,0,0,1,0,1,0,0
006622a9f635ace3,"Delhi recorded zero COVID-19 deaths for the fourth consecutive day on Monday, according to the latest bulletin issued by the health department. The national capital saw 17 new coronavirus cases during this period, pushing the tally of COVID-19 cases to over 14.37 lakh, while the death toll mounted to 25,079. The positivity rate in the city on Monday was 0.04%.",0,0,0,0,0,0,0,1,0
0066f2bd2c5a5cf7,"Mumbai Mayor Kishori Pednekar has said that BJP's 'Jan Ashirwad Yatra' is nothing but a ""yatra of deceit"". ""People are witnessing what they are doing. They will give their 'ashirwad' (blessings) in due time,"" she added. ""If they really want to work, they should provide COVID-19 vaccines for the people,"" the Mayor further said.",0,0,0,1,0,0,1,0,0
0066fcd6fc78151a,"WHO chief Tedros Adhanom Ghebreyesus on Monday called for a two-month pause on administering booster shots of COVID-19 vaccines as a means of reducing global vaccine inequality. Of the 4.8 billion vaccine doses delivered to date globally, 75% have gone to only 10 countries, Tedros added. Several countries are already offering or planning to offer their populations COVID-19 booster shots.",1,0,0,0,0,0,1,1,0
0068183d5334c05b,"Former US President Donald Trump was booed by some of his supporters at a rally after he suggested that they get vaccinated against COVID-19. ""I believe totally in your freedoms, I do, you've got to do what you've got to do. But I recommend (that you) take the vaccines. I did it, it's good,"" said Trump.",0,0,0,1,0,0,1,0,0
006879d1b65f840a,"As many as 10,206 vaccinated people have been re-infected with COVID-19 in the Pune district. Of the total breakthrough infections, 7,124 cases were reported among the citizens who had received one dose of the vaccine, while 3,082 infections were detected among those who are fully vaccinated, as per the data available with the administration.",0,0,0,0,0,0,1,1,0
0068a2513b819cbd,"Schools in West Bengal will reopen after Durga Puja vacations if the COVID-19 situation does not change for worse, Chief Minister Mamata Banerjee said on Monday. ""If the third wave does not turn out to be dangerous, we will sanitise the school buildings and reopen them,"" the CM added. She added that the government is keen on restarting schools.",0,1,0,0,0,0,1,0,0
0068ef7921fa5b2e,"The current rate of COVID-19 vaccination in India is 3.2% and if it doesn't improve, India may see 6 lakh cases per day in the third COVID-19 wave, a report by MHA's NIDM has said. ""The emergence of a third wave could be significantly challenged by expanding vaccination but only around 7.6% (10.4 crore) are fully vaccinated,"" said the report.",0,0,0,0,0,0,1,1,0
0069e387068f362f,"West Bengal CM Mamata Banerjee on Monday said the Election Commission should immediately announce dates for the pending Assembly bypolls as the COVID-19 situation in the state is completely under control. ""We must not curtail the democratic rights of the people,"" she added. By-elections are due in seven Assembly seats of West Bengal. ",0,0,0,1,0,0,0,0,0
0069e74a5302bf10,"Two days after the COVID-19 test positivity rate in Kerala touched 17%, state Health Minister Veena George on Monday said people need to remain vigilant in the next four weeks. ""Highly transmissible Delta variant is a threat in many places. There's also third wave's threat,"" George added. She said the government has prepared a total of 744 beds for children.",0,0,0,0,0,0,0,1,0
0069f92051de8d3d,"Two people evacuated from Afghanistan were found COVID-19 positive on their arrival in Delhi on Monday, an official said. Both of them have been sent to the Lok Nayak Jai Prakash Narayan (LNJP) Hospital in the city. They are among the 146 Indian nationals who landed in Delhi from Doha in Qatar. ",0,0,0,0,0,1,0,1,0
006a26a98a6170e9,"New Zealand PM Jacinda Ardern on Monday announced that the coronavirus lockdown in the country has been extended by three days till August 27 as the number of active cases in the outbreak reached 107. She added that the current outbreak of Delta variant hasn't peaked yet. Restrictions in Auckland, the outbreak's epicentre, will be in force till August 31.",0,0,1,0,0,0,0,1,0
006a703e116e7ee8,"A special coronavirus vaccination drive to achieve 100% coronavirus vaccination in Hyderabad in the coming weeks will begin tomorrow. The drive will take place in around 5,200 localities under the Greater Hyderabad Municipal Corporation and Secunderabad Cantonment Board limits. A total of 35,64,813 vaccine doses have been given to people in the city so far, according to CoWIN data.",0,0,0,0,0,0,1,1,0
006b7fdf64a25aef,"Union Health Minister Mansukh Mandaviya announced on Sunday that the government has decided to vaccinate people returning to India from Afghanistan for free against polio. This has been done as a precautionary measure against Wild Polio Virus, he added. The minister also shared a picture of the drive at Delhi International Airport in which the returnees were seen getting vaccines.",0,0,0,0,0,1,1,0,0
006beb8649b70d99,"Over 720 children in child care institutions (CCIs) in 11 states and UTs have contracted COVID-19 and no fatalities have been reported, according to RTI data from the National Commission for Protection of Child Rights (NCPCR). Last year, Uttar Pradesh was the only state out of the 11 states and UTs to report coronavirus cases among children in CCIs. ",0,0,0,0,0,0,0,1,0
006bee650e550b76,Madhya Pradesh CM Shivraj Singh Chouhan on Sunday said COVID-19 infections are in control in the state and announced a mega vaccination drive on August 25-26. He also urged people to maintain COVID-appropriate behaviour. Chouhan also informed that around 60% of people in the state have been administered the first COVID-19 vaccine dose.,0,0,0,1,0,0,1,1,0
006c132f3df89e6e,"Delhi reported 24 new COVID-19 cases and zero deaths in the past 24 hours, the health department informed on Sunday. The city has reported zero deaths for the third consecutive day, while the positivity rate stood at 0.04%. The death toll stands at 25,079 with a case fatality rate of 1.74%, the Delhi Health Department said.",0,0,0,0,0,0,0,1,0
006c2953a63bd221,Madhya Pradesh CM Shivraj Singh Chouhan on Sunday said COVID-19 infections are in control in the state and announced a mega vaccination drive on August 25-26. He also urged people to maintain COVID-appropriate behaviour. Chouhan also informed that around 60% of people in the state have been administered the first COVID-19 vaccine dose.,0,0,0,1,0,0,1,1,0
006d7b5d3ad1e8d6,"Mumbai Mayor Kishori Pednekar on Sunday tied rakhis to COVID-19 frontline workers including doctors, nurses and police personnel on the occasion of Rakshabandhan. ""[Honouring] corona warriors! Feelings of belonging, security and responsible protection,"" she tweeted. Pednekar also tied rakhis to the Mumbai Police force officers and shared photos of the same on Twitter.",0,0,0,1,0,0,0,0,0
006ed2d32c694d2f,"Haryana government on Sunday extended the COVID-19 restrictions till 5 am on September 6, without any additional relaxations in the curbs. Restaurants and bars, gyms and spas are allowed to open at 50% capacity and with regular sanitisation. Indoor gatherings of a maximum of 100 people or 50% of hall capacity are allowed.",0,0,1,0,1,0,0,0,0
006ef62bc69dbda6,"In order to prevent the UN General Assembly from becoming a ""super-spreader event"" for COVID-19, the US has urged world leaders to deliver their statements by video instead of travelling to New York. The US also requested delegations attending UNGA in person to bring minimum number of travellers necessary. This comes amid a surge in cases due to Delta variant.",0,0,0,0,0,1,0,0,0
